Date,AUD/USD,GBP/USD,CAD/USD,NLG/USD,FRF/USD,DEM/USD,JPY/USD,CHF/USD
1992-12-28,1.452432825,0.661594443,1.2617,1.8088,5.4815,1.6077,124.75,1.455
1992-12-29,1.450326323,0.661157025,1.266,1.813,5.494,1.613,124.7,1.463
1992-12-30,1.450536699,0.661375661,1.2687,1.8133,5.506,1.614,124.59,1.4595
1992-12-31,1.45137881,0.660938533,1.2714,1.819,5.527,1.6197,124.85,1.466
1993-01-04,1.466705779,0.666222518,1.2782,1.841,5.5945,1.6375,125.4,1.479
1993-01-05,1.484780995,0.647249191,1.2768,1.828,5.545,1.6248,125.11,1.4702
1993-01-06,1.492537313,0.648802959,1.2782,1.837,5.5685,1.6345,125.1,1.487
1993-01-07,1.494768311,0.651041667,1.2798,1.84,5.5635,1.6365,125.25,1.4925
1993-01-08,1.488095238,0.649350649,1.2825,1.8411,5.571,1.6385,125.27,1.495
1993-01-11,1.48456057,0.643707757,1.2755,1.8325,5.543,1.63,125.05,1.4885
1993-01-12,1.48456057,0.649350649,1.2783,1.8351,5.538,1.632,125.3,1.4975
1993-01-13,1.493875112,0.649350649,1.2821,1.8367,5.533,1.633,126.03,1.4925
1993-01-14,1.49298298,0.64977258,1.2785,1.8195,5.491,1.6195,125.75,1.4815
1993-01-15,1.483679525,0.653594771,1.2822,1.8373,5.524,1.634,126.1,1.497
1993-01-19,1.487431206,0.645994832,1.2769,1.8118,5.452,1.6115,125.55,1.4745
1993-01-20,1.494768311,0.6486767,1.2805,1.8067,5.427,1.6065,124.9,1.4705
1993-01-21,1.502629602,0.658978583,1.2875,1.8171,5.4585,1.6155,125,1.481
1993-01-22,1.488095238,0.652741514,1.2822,1.7885,5.386,1.59,124.85,1.4595
1993-01-25,1.488095238,0.641642605,1.2789,1.7698,5.323,1.5732,123.28,1.4432
1993-01-26,1.481481481,0.64998375,1.2712,1.7729,5.3305,1.5765,123.63,1.4525
1993-01-27,1.484780995,0.660283922,1.2701,1.7817,5.3555,1.5833,124.1,1.4605
1993-01-28,1.467997651,0.659413122,1.2709,1.7846,5.372,1.586,124.23,1.461
1993-01-29,1.472103636,0.673174015,1.27,1.813,5.451,1.611,124.97,1.488
1993-02-01,1.4803849,0.687757909,1.264,1.842,5.536,1.6375,124.95,1.5185
1993-02-02,1.474491301,0.691562932,1.2627,1.8479,5.556,1.6418,124.86,1.524
1993-02-03,1.471020889,0.697107006,1.2663,1.8532,5.579,1.646,124.33,1.5252
1993-02-04,1.473622163,0.691945751,1.263,1.8625,5.593,1.654,124.58,1.5305
1993-02-05,1.478852411,0.690846287,1.2611,1.8617,5.595,1.6548,124.43,1.528
1993-02-08,1.493875112,0.694685655,1.2641,1.8628,5.5995,1.6553,124.02,1.5321
1993-02-09,1.492537313,0.69881202,1.2682,1.8591,5.593,1.6515,121.38,1.5285
1993-02-10,1.49142431,0.701508243,1.2659,1.8631,5.6,1.6554,120.97,1.5345
1993-02-11,1.478415139,0.705218618,1.2563,1.8655,5.608,1.658,120.5,1.5349
1993-02-12,1.476232654,0.705467372,1.2554,1.8716,5.6245,1.663,120.9,1.5404
1993-02-16,1.455392228,0.690846287,1.2564,1.8377,5.531,1.6327,119.8,1.5075
1993-02-17,1.456876457,0.692568737,1.2617,1.834,5.519,1.629,119.4,1.505
1993-02-18,1.453911021,0.691562932,1.26,1.839,5.5335,1.6337,119.6,1.5095
1993-02-19,1.449275362,0.688468158,1.257,1.8414,5.5415,1.636,119.11,1.507
1993-02-22,1.447387466,0.687568757,1.262,1.8333,5.523,1.6285,116.45,1.4905
1993-02-23,1.436781609,0.685635927,1.255,1.816,5.475,1.6135,116.65,1.484
1993-02-24,1.436575205,0.695652174,1.2619,1.823,5.49,1.6187,116.9,1.4975
1993-02-25,1.44092219,0.699300699,1.2535,1.8384,5.5525,1.634,117.5,1.5155
1993-02-26,1.437814522,0.703482237,1.2498,1.8463,5.579,1.6423,118.1,1.526
1993-03-01,1.418037436,0.696233377,1.2498,1.8518,5.588,1.647,118.75,1.5265
1993-03-02,1.414427157,0.690846287,1.248,1.8474,5.57,1.643,117.77,1.5215
1993-03-03,1.417836382,0.690131125,1.2469,1.8535,5.594,1.648,117.25,1.527
1993-03-04,1.403508772,0.687994496,1.2428,1.8397,5.5585,1.636,116.8,1.5185
1993-03-05,1.413028119,0.691085003,1.2475,1.8746,5.657,1.668,117.65,1.5467
1993-03-08,1.416029453,0.691802145,1.2435,1.8684,5.634,1.6627,116.62,1.5385
1993-03-09,1.426533524,0.697107006,1.2462,1.875,5.657,1.6681,117.4,1.5433
1993-03-10,1.419647927,0.698324022,1.2458,1.8717,5.65,1.6655,118.12,1.5362
1993-03-11,1.415027593,0.696912677,1.2446,1.869,5.645,1.6618,117.57,1.5245
1993-03-12,1.406865504,0.697836706,1.2435,1.871,5.6615,1.6655,117.8,1.5223
1993-03-15,1.422272792,0.69735007,1.2465,1.8678,5.648,1.662,118.45,1.522
1993-03-16,1.418238548,0.692281066,1.2505,1.8695,5.655,1.6635,116.9,1.523
1993-03-17,1.409244645,0.689179876,1.2518,1.8709,5.6595,1.665,117.25,1.5335
1993-03-18,1.401148942,0.677736361,1.2472,1.8585,5.639,1.654,116.88,1.5215
1993-03-19,1.397233478,0.671501477,1.2455,1.8363,5.5705,1.634,115.95,1.5095
1993-03-22,1.399188471,0.672223716,1.2453,1.8406,5.57,1.6375,115.67,1.5146
1993-03-23,1.421464108,0.674217907,1.2483,1.832,5.553,1.6315,115.7,1.5097
1993-03-24,1.418037436,0.674763833,1.2446,1.831,5.54,1.6285,116.88,1.508
1993-03-25,1.410636197,0.678288001,1.244,1.8457,5.581,1.6415,117.3,1.5217
1993-03-26,1.410437236,0.6709158,1.2449,1.8309,5.5475,1.63,116.4,1.5088
1993-03-29,1.412828483,0.670960816,1.2468,1.832,5.5315,1.6297,116.77,1.509
1993-03-30,1.406865504,0.668896321,1.2514,1.8185,5.493,1.618,116.62,1.496
1993-03-31,1.419647927,0.662690524,1.2573,1.8096,5.468,1.6105,114.9,1.4915
1993-04-01,1.43472023,0.655307995,1.2585,1.7954,5.422,1.597,114.1,1.4824
1993-04-02,1.43472023,0.660938533,1.2605,1.811,5.4735,1.6105,114.2,1.491
1993-04-05,1.424704374,0.657894737,1.262,1.7955,5.414,1.5955,113.6,1.477
1993-04-06,1.421060111,0.661069611,1.2595,1.8128,5.4615,1.6133,114,1.4895
1993-04-07,1.417434444,0.660589246,1.2614,1.8163,5.465,1.6155,113.7,1.4885
1993-04-08,1.410039481,0.655608733,1.258,1.805,5.434,1.607,113.45,1.4797
1993-04-09,1.411432604,0.654364612,1.2597,1.8027,5.431,1.6039,113.2,1.4765
1993-04-12,1.405481377,0.646078305,1.2607,1.7908,5.395,1.593,112.75,1.463
1993-04-13,1.393728223,0.641642605,1.2613,1.7755,5.3435,1.5795,113.4,1.4455
1993-04-14,1.386385693,0.644329897,1.2634,1.7875,5.3755,1.591,113.9,1.4575
1993-04-15,1.387154945,0.64808814,1.261,1.8022,5.43,1.605,113.4,1.4655
1993-04-16,1.39586823,0.655522779,1.259,1.8145,5.454,1.6145,112.63,1.477
1993-04-19,1.390433815,0.650237337,1.2562,1.7985,5.406,1.601,111.03,1.4698
1993-04-20,1.397233478,0.648340249,1.2567,1.7971,5.402,1.5992,110.8,1.4637
1993-04-21,1.398601399,0.650914535,1.258,1.804,5.42,1.605,111.1,1.462
1993-04-22,1.405086413,0.645994832,1.262,1.8045,5.423,1.6055,110.05,1.458
1993-04-23,1.402131239,0.634719137,1.2615,1.7788,5.3455,1.583,110.62,1.43
1993-04-26,1.386962552,0.628930818,1.2585,1.7617,5.3,1.5675,110.45,1.418
1993-04-27,1.394700139,0.633914422,1.2715,1.775,5.332,1.58,111.25,1.4262
1993-04-28,1.402524544,0.636537237,1.2732,1.7825,5.347,1.5848,112.4,1.433
1993-04-29,1.40193467,0.636739892,1.2724,1.7775,5.335,1.582,111.75,1.429
1993-04-30,1.419446416,0.637145588,1.2702,1.7839,5.3555,1.5876,111.27,1.435
1993-05-03,1.416229996,0.64061499,1.2675,1.7786,5.335,1.5835,110.9,1.4325
1993-05-04,1.432254368,0.63682099,1.2727,1.7654,5.3,1.5715,110.3,1.417
1993-05-05,1.43020595,0.638569604,1.2763,1.7745,5.3275,1.58,110.25,1.4175
1993-05-06,1.420858198,0.636942675,1.2707,1.7728,5.324,1.5785,110.3,1.4205
1993-05-07,1.411831145,0.636334712,1.2711,1.777,5.335,1.5835,110.35,1.429
1993-05-10,1.423284942,0.651465798,1.2685,1.7999,5.403,1.604,111.75,1.4545
1993-05-11,1.43000143,0.648508431,1.2749,1.8037,5.424,1.6085,111.05,1.4585
1993-05-12,1.427551749,0.651890482,1.2747,1.8089,5.4375,1.612,111.5,1.461
1993-05-13,1.417434444,0.655522779,1.2727,1.8117,5.445,1.6145,111.7,1.4583
1993-05-14,1.424298533,0.64998375,1.2743,1.7968,5.4045,1.6015,110.85,1.451
1993-05-17,1.424298533,0.652656311,1.2757,1.8105,5.448,1.6175,111.4,1.469
1993-05-18,1.446759259,0.652997257,1.273,1.8241,5.482,1.6245,111.59,1.4787
1993-05-19,1.444043321,0.649013499,1.2675,1.8209,5.482,1.6237,110.52,1.4745
1993-05-20,1.442169022,0.642549637,1.2683,1.8087,5.4385,1.613,110.5,1.464
1993-05-21,1.439263097,0.64871878,1.2665,1.822,5.478,1.627,110.43,1.473
1993-05-24,1.440714594,0.651465798,1.2622,1.8325,5.51,1.6365,110.35,1.4717
1993-05-25,1.428367376,0.648508431,1.2606,1.8242,5.488,1.629,109.5,1.459
1993-05-26,1.431844215,0.64683053,1.2645,1.8288,5.4985,1.6324,108.65,1.4625
1993-05-27,1.442377037,0.643293664,1.2637,1.8095,5.4385,1.613,107.8,1.438
1993-05-28,1.457301078,0.64082025,1.2707,1.7809,5.3615,1.588,107.17,1.4185
1993-06-01,1.477104874,0.644745326,1.2722,1.7854,5.376,1.592,107.23,1.425
1993-06-02,1.474926254,0.648929267,1.2714,1.793,5.3825,1.597,107.68,1.425
1993-06-03,1.467997651,0.649645943,1.2746,1.7955,5.394,1.6005,107.4,1.4287
1993-06-04,1.481481481,0.659195781,1.2775,1.8225,5.472,1.6235,107.75,1.459
1993-06-07,1.485222041,0.65681445,1.2785,1.818,5.458,1.6205,107.36,1.4555
1993-06-08,1.496333982,0.658978583,1.283,1.8222,5.4705,1.6245,106.3,1.4575
1993-06-09,1.482579689,0.660066007,1.2806,1.8371,5.51,1.638,106.55,1.4742
1993-06-10,1.478633742,0.658327847,1.2791,1.833,5.4965,1.634,106.16,1.4682
1993-06-11,1.471670346,0.655952771,1.28,1.8189,5.455,1.622,106.1,1.45
1993-06-14,1.481481481,0.654878847,1.2815,1.8243,5.468,1.6262,105.15,1.45
1993-06-15,1.4781966,0.657030223,1.2796,1.837,5.511,1.6372,105.6,1.4633
1993-06-16,1.4781966,0.665114732,1.2804,1.8599,5.577,1.6588,106.6,1.486
1993-06-17,1.483019428,0.660283922,1.2771,1.8561,5.565,1.6565,106.75,1.4785
1993-06-18,1.47601476,0.668449198,1.2749,1.8862,5.65,1.68,109.5,1.5005
1993-06-21,1.459854015,0.672043011,1.2738,1.8943,5.676,1.6895,111.05,1.5015
1993-06-22,1.462415911,0.676956404,1.2785,1.903,5.7085,1.6975,111.35,1.5134
1993-06-23,1.484119917,0.679486308,1.2807,1.8995,5.696,1.694,109.15,1.5075
1993-06-24,1.49298298,0.681431005,1.2825,1.9165,5.752,1.7088,109.25,1.518
1993-06-25,1.493875112,0.676681554,1.283,1.9101,5.75,1.7035,106.15,1.5128
1993-06-28,1.497678598,0.669792364,1.2836,1.9066,5.725,1.7,106.05,1.5048
1993-06-29,1.493651979,0.665335995,1.2815,1.8985,5.702,1.693,107.13,1.501
1993-06-30,1.500825454,0.669792364,1.2823,1.913,5.745,1.706,106.8,1.5105
1993-07-01,1.500825454,0.663790242,1.2886,1.9095,5.745,1.7018,107.85,1.5065
1993-07-02,1.494321578,0.663349917,1.2887,1.905,5.733,1.696,108.7,1.509
1993-07-06,1.477978126,0.662383255,1.2857,1.91,5.752,1.7,108.28,1.511
1993-07-07,1.472320377,0.669568129,1.2847,1.92,5.778,1.708,107.7,1.517
1993-07-08,1.460280374,0.668985818,1.2804,1.9157,5.792,1.7045,108.75,1.5145
1993-07-09,1.465416178,0.676635767,1.2765,1.935,5.853,1.7215,109.67,1.5315
1993-07-12,1.471670346,0.676589986,1.279,1.9447,5.906,1.7285,109.65,1.529
1993-07-13,1.47601476,0.66983723,1.2783,1.9365,5.8715,1.72,108.34,1.5185
1993-07-14,1.47601476,0.66613376,1.2834,1.9315,5.8635,1.717,107.5,1.5115
1993-07-15,1.470588235,0.671907546,1.2819,1.9411,5.893,1.7243,108.25,1.517
1993-07-16,1.473405039,0.675904022,1.2798,1.9425,5.89,1.723,107.8,1.515
1993-07-19,1.477104874,0.667334001,1.2784,1.9202,5.815,1.7058,108.5,1.4985
1993-07-20,1.477104874,0.666222518,1.2784,1.9237,5.8375,1.7095,108.4,1.5055
1993-07-21,1.47601476,0.659848235,1.2772,1.9119,5.802,1.6975,108.5,1.5008
1993-07-22,1.477104874,0.662910176,1.2795,1.9225,5.834,1.7075,106.9,1.5022
1993-07-23,1.474926254,0.668270516,1.2799,1.9327,5.871,1.719,106.8,1.5185
1993-07-26,1.47275405,0.666000666,1.2814,1.9389,5.89,1.7243,106.9,1.521
1993-07-27,1.476450613,0.671591672,1.284,1.9417,5.896,1.7265,106.35,1.521
1993-07-28,1.47972773,0.669120107,1.2836,1.9328,5.855,1.719,105.33,1.514
1993-07-29,1.476886723,0.672902227,1.2875,1.9503,5.933,1.736,106.3,1.524
1993-07-30,1.453488372,0.673400673,1.2844,1.9612,5.963,1.7405,105.05,1.523
1993-08-02,1.450326323,0.671276096,1.2873,1.9305,6.0225,1.716,104.35,1.5025
1993-08-03,1.449275362,0.664672649,1.291,1.9193,5.941,1.704,104.43,1.5013
1993-08-04,1.453488372,0.666444518,1.2879,1.9243,5.934,1.7105,104.8,1.5065
1993-08-05,1.456452083,0.670690812,1.2895,1.9297,5.955,1.716,104.25,1.5111
1993-08-06,1.471670346,0.667334001,1.2908,1.9098,5.937,1.6975,104.45,1.501
1993-08-09,1.469507715,0.669926978,1.2914,1.9105,5.95,1.6973,104.93,1.5035
1993-08-10,1.457725948,0.67558438,1.2918,1.923,6.0155,1.7075,104.67,1.5177
1993-08-11,1.465630954,0.678564158,1.3008,1.935,6.023,1.718,103.68,1.5282
1993-08-12,1.474926254,0.683526999,1.3099,1.935,6.046,1.7183,103.17,1.5265
1993-08-13,1.474926254,0.685166153,1.315,1.928,6.056,1.711,102.18,1.5265
1993-08-16,1.471670346,0.673854447,1.3152,1.8998,5.979,1.687,101.1,1.4975
1993-08-17,1.485442662,0.671817266,1.3143,1.9096,5.9665,1.6965,101.55,1.5065
1993-08-18,1.48214021,0.661725781,1.32,1.8936,5.911,1.6835,101.6,1.4895
1993-08-19,1.48214021,0.664451827,1.3185,1.8975,5.8865,1.6863,103.95,1.485
1993-08-20,1.476886723,0.661375661,1.32,1.8885,5.834,1.6785,104.85,1.477
1993-08-23,1.500375094,0.666089389,1.32,1.8992,5.8865,1.6895,103.12,1.4855
1993-08-24,1.494768311,0.668359845,1.3194,1.8915,5.8575,1.6825,103.73,1.4795
1993-08-25,1.490312966,0.674854906,1.3145,1.8965,5.862,1.6887,104.95,1.4855
1993-08-26,1.492091913,0.667111408,1.316,1.8755,5.845,1.6687,104.4,1.4685
1993-08-27,1.501501502,0.666444518,1.3218,1.8739,5.83,1.667,104,1.471
1993-08-30,1.490979574,0.6709158,1.3204,1.8817,5.853,1.6736,103.94,1.4738
1993-08-31,1.490312966,0.672585418,1.3208,1.8829,5.865,1.678,104.73,1.4805
1993-09-01,1.497005988,0.663349917,1.3227,1.8647,5.825,1.6595,105.7,1.459
1993-09-02,1.524390244,0.66613376,1.327,1.852,5.811,1.6477,106,1.4517
1993-09-03,1.542495758,0.65522212,1.3284,1.8218,5.725,1.622,105.05,1.429
1993-09-07,1.538935057,0.648298217,1.3243,1.8075,5.671,1.6107,104.05,1.4169
1993-09-08,1.519756839,0.649561546,1.319,1.8196,5.71,1.62,105.64,1.423
1993-09-09,1.525553013,0.64516129,1.3163,1.7975,5.639,1.6,105.2,1.4007
1993-09-10,1.539882969,0.645369474,1.3145,1.795,5.604,1.5977,106.2,1.3945
1993-09-13,1.53609831,0.648508431,1.3162,1.81,5.613,1.612,106.3,1.408
1993-09-14,1.547987616,0.646705038,1.3218,1.8046,5.61,1.607,105.85,1.3975
1993-09-15,1.539171926,0.644662197,1.313,1.7895,5.5575,1.5935,106.3,1.3905
1993-09-16,1.536570375,0.652315721,1.3147,1.8042,5.61,1.6065,104.45,1.4017
1993-09-17,1.535626536,0.651678071,1.314,1.8087,5.618,1.6107,104.5,1.401
1993-09-20,1.539408867,0.652869361,1.322,1.8125,5.63,1.6135,104.31,1.4035
1993-09-21,1.529051988,0.665335995,1.3232,1.844,5.6675,1.641,106.5,1.43
1993-09-22,1.526717557,0.657981313,1.319,1.829,5.67,1.6285,106.5,1.419
1993-09-23,1.53609831,0.664231152,1.3225,1.8464,5.7305,1.6445,106.07,1.434
1993-09-24,1.528584531,0.666089389,1.3195,1.8506,5.745,1.6485,106.05,1.4385
1993-09-27,1.538461538,0.661244462,1.3243,1.8311,5.687,1.6312,105.9,1.426
1993-09-28,1.544401544,0.659978881,1.3237,1.8152,5.652,1.6173,105.25,1.413
1993-09-29,1.550387597,0.661375661,1.3289,1.812,5.64,1.6135,105.2,1.413
1993-09-30,1.550387597,0.668449198,1.336,1.8342,5.705,1.634,106.05,1.431
1993-10-01,1.544401544,0.664540138,1.339,1.8314,5.69,1.6305,106.05,1.4247
1993-10-04,1.547987616,0.660501982,1.339,1.8245,5.667,1.6245,105.8,1.4187
1993-10-05,1.54679041,0.659413122,1.3386,1.8235,5.673,1.6235,105.57,1.4215
1993-10-06,1.527883881,0.655436849,1.3355,1.8235,5.667,1.623,105.6,1.422
1993-10-07,1.526717557,0.657030223,1.333,1.8243,5.682,1.623,105.15,1.426
1993-10-08,1.519756839,0.651380928,1.3317,1.8052,5.63,1.6055,105.57,1.4055
1993-10-12,1.517450683,0.652741514,1.3312,1.7963,5.607,1.597,105.95,1.3995
1993-10-13,1.512172993,0.656900742,1.3293,1.8038,5.661,1.6035,106.02,1.4058
1993-10-14,1.508295626,0.661069611,1.3267,1.8153,5.696,1.614,107.43,1.4227
1993-10-15,1.510574018,0.661375661,1.3317,1.8168,5.722,1.6149,107.08,1.427
1993-10-18,1.512859304,0.667556742,1.3275,1.831,5.752,1.6275,107.47,1.4345
1993-10-19,1.505570611,0.670061646,1.3253,1.8424,5.786,1.6383,107.07,1.445
1993-10-20,1.497005988,0.671456389,1.322,1.8503,5.815,1.6455,107.31,1.4552
1993-10-21,1.492537313,0.67281168,1.317,1.8704,5.84,1.664,108.35,1.4685
1993-10-22,1.494768311,0.679117148,1.305,1.882,5.846,1.675,108.16,1.4758
1993-10-25,1.494098312,0.67281168,1.3095,1.8786,5.842,1.672,108.36,1.472
1993-10-26,1.499025633,0.67704807,1.3207,1.8914,5.858,1.684,108.14,1.483
1993-10-27,1.501276085,0.676452682,1.3184,1.8881,5.873,1.6815,108.47,1.482
1993-10-28,1.499250375,0.675675676,1.3227,1.8925,5.9,1.6855,108.5,1.492
1993-10-29,1.502629602,0.671952695,1.322,1.8837,5.875,1.6771,108.35,1.483
1993-11-01,1.483679525,0.67535625,1.316,1.9026,5.929,1.694,108.28,1.5015
1993-11-02,1.485884101,0.674536256,1.3058,1.9033,5.915,1.695,107.57,1.5015
1993-11-03,1.479289941,0.675447484,1.3092,1.9011,5.905,1.6935,107.3,1.502
1993-11-04,1.486546752,0.676223965,1.3048,1.9049,5.907,1.697,108.27,1.5035
1993-11-05,1.484340211,0.672721157,1.2935,1.8986,5.877,1.692,108.2,1.4925
1993-11-08,1.492537313,0.675310643,1.2963,1.8916,5.867,1.6857,108.07,1.4852
1993-11-09,1.498127341,0.681106116,1.3073,1.9022,5.908,1.695,108.26,1.496
1993-11-10,1.509433962,0.677828238,1.3086,1.899,5.8985,1.692,107.28,1.494
1993-11-12,1.519064256,0.674854906,1.3135,1.9005,5.892,1.693,106.3,1.4978
1993-11-15,1.52975371,0.670825787,1.3207,1.8957,5.875,1.6905,106.9,1.4915
1993-11-16,1.522533496,0.674308833,1.319,1.9136,5.8945,1.705,106.73,1.5005
1993-11-17,1.508295626,0.677277345,1.3163,1.9141,5.912,1.706,107,1.4975
1993-11-18,1.511030523,0.676818951,1.3227,1.9203,5.9265,1.7117,107.1,1.503
1993-11-19,1.511715797,0.679717238,1.3278,1.9249,5.95,1.716,108.3,1.507
1993-11-22,1.513317191,0.678195999,1.33,1.9112,5.922,1.7035,108.27,1.4935
1993-11-23,1.508295626,0.672494956,1.327,1.908,5.904,1.7005,108.45,1.4892
1993-11-24,1.504890895,0.672043011,1.3293,1.9105,5.902,1.7022,108.15,1.4927
1993-11-26,1.510574018,0.675904022,1.3288,1.9217,5.914,1.7116,108.75,1.498
1993-11-29,1.515610791,0.672043011,1.3349,1.917,5.904,1.7086,109.27,1.491
1993-11-30,1.518833536,0.673309992,1.3372,1.9267,5.935,1.7175,109.08,1.5002
1993-12-01,1.519756839,0.675447484,1.3333,1.9266,5.932,1.7175,108.7,1.4965
1993-12-02,1.501501502,0.674627268,1.3309,1.9313,5.934,1.722,108.74,1.4978
1993-12-03,1.494768311,0.67114094,1.329,1.9306,5.914,1.7215,108.46,1.4897
1993-12-06,1.490312966,0.667334001,1.3267,1.9131,5.858,1.7065,108.23,1.4665
1993-12-07,1.500375094,0.670465974,1.3227,1.9116,5.8725,1.7058,107.6,1.4662
1993-12-08,1.488095238,0.668896321,1.323,1.9096,5.8425,1.7055,108.62,1.4665
1993-12-09,1.490312966,0.669120107,1.3248,1.9095,5.842,1.706,108.75,1.4675
1993-12-10,1.489868892,0.669120107,1.3293,1.9025,5.821,1.698,109.18,1.4567
1993-12-13,1.489203276,0.671005838,1.3292,1.9104,5.833,1.705,108.98,1.465
1993-12-14,1.486325803,0.671952695,1.334,1.9202,5.862,1.7142,109.38,1.4657
1993-12-15,1.486546752,0.674263367,1.3332,1.9222,5.8645,1.7163,109.66,1.4665
1993-12-16,1.483679525,0.671817266,1.3317,1.9136,5.837,1.7085,109.72,1.46
1993-12-17,1.47275405,0.670690812,1.3387,1.91,5.828,1.705,110.1,1.455
1993-12-20,1.473839352,0.673174015,1.3443,1.9193,5.842,1.7136,110.55,1.463
1993-12-21,1.472320377,0.67172701,1.3442,1.9137,5.817,1.709,111.08,1.4515
1993-12-22,1.470588235,0.669120107,1.3345,1.9054,5.796,1.7015,110.57,1.4377
1993-12-23,1.476886723,0.664761018,1.3265,1.8977,5.7685,1.694,110.55,1.434
1993-12-24,1.47427392,0.665335995,1.3265,1.899,5.783,1.6975,110.95,1.439
1993-12-27,1.473839352,0.665114732,1.328,1.9064,5.799,1.7005,111.53,1.445
1993-12-28,1.473187979,0.663481953,1.329,1.9064,5.794,1.701,111.35,1.4385
1993-12-29,1.483679525,0.670690812,1.3335,1.9244,5.84,1.718,111.6,1.457
1993-12-30,1.478852411,0.677369098,1.329,1.9417,5.8975,1.735,112,1.484
1993-12-31,1.47427392,0.676818951,1.3255,1.9472,5.919,1.7395,111.7,1.488
1994-01-03,1.461988304,0.677506775,1.3155,1.9497,5.928,1.742,112.5,1.491
1994-01-04,1.46092038,0.673854447,1.3173,1.944,5.905,1.738,112.75,1.4875
1994-01-05,1.457725948,0.672494956,1.318,1.9473,5.907,1.741,113.1,1.4807
1994-01-06,1.461988304,0.673174015,1.3215,1.9492,5.92,1.7425,112.75,1.4807
1994-01-07,1.456664239,0.67114094,1.3235,1.9372,5.891,1.7317,111.97,1.47
1994-01-10,1.456664239,0.670106547,1.3181,1.9419,5.911,1.7343,112.38,1.473
1994-01-11,1.448225923,0.6709158,1.3219,1.9483,5.918,1.7395,112.35,1.4775
1994-01-12,1.448855404,0.665867626,1.3208,1.9429,5.897,1.735,112.4,1.466
1994-01-13,1.447596989,0.668583272,1.3209,1.9605,5.941,1.7508,111.92,1.4775
1994-01-14,1.449275362,0.670555891,1.3205,1.9613,5.941,1.751,111.24,1.481
1994-01-18,1.436781609,0.66822586,1.3157,1.9557,5.9325,1.7465,110.75,1.4642
1994-01-19,1.426533524,0.670690812,1.311,1.9563,5.937,1.7465,110.85,1.461
1994-01-20,1.421666193,0.666666667,1.3103,1.9465,5.91,1.7368,111.6,1.454
1994-01-21,1.423487544,0.668985818,1.3115,1.9603,5.932,1.747,111.25,1.4645
1994-01-24,1.422475107,0.6709158,1.311,1.962,5.941,1.7505,111.8,1.465
1994-01-25,1.412429379,0.669792364,1.3117,1.9642,5.942,1.7538,111.15,1.471
1994-01-26,1.411432604,0.669344043,1.3133,1.9569,5.931,1.7468,110.28,1.4705
1994-01-27,1.410437236,0.669792364,1.3115,1.9556,5.927,1.7453,109.62,1.4718
1994-01-28,1.411233418,0.666888963,1.324,1.9422,5.895,1.733,109.45,1.4625
1994-01-31,1.411432604,0.666444518,1.327,1.9495,5.907,1.7399,108.72,1.4627
1994-02-01,1.395673412,0.665335995,1.3308,1.9402,5.878,1.7315,108.05,1.45
1994-02-02,1.398601399,0.668762121,1.3277,1.9426,5.8875,1.7335,108.03,1.4525
1994-02-03,1.398601399,0.669792364,1.3278,1.9467,5.897,1.737,108.18,1.4505
1994-02-04,1.399580126,0.676132522,1.3343,1.9628,5.937,1.7515,108.98,1.4568
1994-02-07,1.398601399,0.674536256,1.3418,1.9726,5.971,1.7605,108.56,1.4707
1994-02-08,1.39275766,0.679440141,1.3423,1.975,5.9785,1.7627,108.66,1.48
1994-02-09,1.393728223,0.684228532,1.3447,1.9697,5.965,1.758,107.89,1.476
1994-02-10,1.39275766,0.683900971,1.3416,1.9654,5.959,1.754,108.45,1.478
1994-02-11,1.398992725,0.682687056,1.343,1.9658,5.958,1.7531,107.67,1.4765
1994-02-14,1.405481377,0.679902094,1.3536,1.9546,5.9225,1.7431,104.08,1.4705
1994-02-15,1.411432604,0.677966102,1.3546,1.9385,5.887,1.7275,103.95,1.4535
1994-02-16,1.405481377,0.677736361,1.3508,1.9343,5.873,1.7242,103.8,1.4545
1994-02-17,1.398601399,0.67704807,1.3406,1.9417,5.876,1.7309,104.2,1.4565
1994-02-18,1.401541696,0.67608681,1.3387,1.9284,5.842,1.7185,104.15,1.451
1994-02-22,1.389854065,0.676406926,1.3425,1.937,5.865,1.7255,105.27,1.4493
1994-02-23,1.38026225,0.677736361,1.34,1.9409,5.874,1.7292,105.8,1.454
1994-02-24,1.38026225,0.673536741,1.3475,1.9331,5.8462,1.721,105.15,1.4393
1994-02-25,1.386577926,0.672268908,1.3516,1.919,5.808,1.709,104.63,1.4285
1994-02-28,1.404494382,0.672268908,1.3522,1.9135,5.789,1.7038,104.22,1.425
1994-03-01,1.399188471,0.673219335,1.3498,1.9227,5.83,1.712,104.8,1.44
1994-03-02,1.416831964,0.669164882,1.3534,1.9128,5.803,1.703,103.7,1.4275
1994-03-03,1.416430595,0.668270516,1.3561,1.9175,5.807,1.7075,103.73,1.4325
1994-03-04,1.400560224,0.67136623,1.3575,1.9293,5.84,1.718,105.6,1.4405
1994-03-07,1.390820584,0.670241287,1.3569,1.9288,5.835,1.7175,105.73,1.4385
1994-03-08,1.394700139,0.672178531,1.3573,1.928,5.8325,1.7165,105.3,1.4395
1994-03-09,1.40016802,0.670465974,1.3522,1.9215,5.809,1.7085,105.88,1.4355
1994-03-10,1.410437236,0.666311301,1.3577,1.8963,5.751,1.6875,105.7,1.4205
